time	room_temp	room_humid	temp	humid	press	weather	wat	steps	cal	behavior_id
528	5.2	0.578008299	2.2	0.678008299	1017	sunny				1
529	5.2	0.575518672	2.2	0.675518672	1017	sunny				1
530	5.2	0.573029046	2.2	0.673029046	1017	sunny				1
531	5.2	0.570539419	2.2	0.670539419	1017	sunny				1
532	5.2	0.568049793	2.2	0.668049793	1017	sunny				1
533	5.3	0.565560166	2.3	0.665560166	1017	sunny				1
534	5.3	0.563070539	2.3	0.663070539	1017	sunny				1
535	5.3	0.560580913	2.3	0.660580913	1017	sunny				1
536	5.4	0.558091286	2.4	0.658091286	1017	sunny				1
537	5.4	0.55560166	2.4	0.65560166	1017	sunny				1
538	5.4	0.553112033	2.4	0.653112033	1017	sunny				1
539	5.4	0.550622407	2.4	0.650622407	1017	sunny				1
540	5.4	0.54813278	2.4	0.64813278	1017	sunny				1
541	5.4	0.545643154	2.4	0.645643154	1017	sunny				1
542	5.4	0.543153527	2.4	0.643153527	1017	sunny				1
543	5.4	0.5406639	2.4	0.6406639	1017	sunny				1
544	5.4	0.538174274	2.4	0.638174274	1017	sunny				1
545	5.5	0.535684647	2.5	0.635684647	1017	sunny				1
546	5.5	0.533195021	2.5	0.633195021	1017	sunny				1
547	5.5	0.530705394	2.5	0.630705394	1017	sunny				1
548	5.5	0.528215768	2.5	0.628215768	1017	sunny				1
549	5.6	0.525726141	2.6	0.625726141	1017	sunny				1
550	5.6	0.523236515	2.6	0.623236515	1017	sunny				1
551	5.6	0.520746888	2.6	0.620746888	1017	sunny				1
552	5.6	0.518257261	2.6	0.618257261	1017	sunny				1
553	5.7	0.515767635	2.7	0.615767635	1017	sunny				1
554	5.7	0.513278008	2.7	0.613278008	1017	sunny				1
555	5.7	0.510788382	2.7	0.610788382	1017	sunny				1
556	5.7	0.508298755	2.7	0.608298755	1017	sunny				1
557	5.7	0.505809129	2.7	0.605809129	1017	sunny				1
558	5.7	0.503319502	2.7	0.603319502	1017	sunny				1
559	5.8	0.500829876	2.8	0.600829876	1017	sunny				1
560	5.8	0.498340249	2.8	0.598340249	1017	sunny				1
561	5.8	0.495850622	2.8	0.595850622	1017	sunny				1
562	5.8	0.493360996	2.8	0.593360996	1017	sunny				1
563	5.8	0.490871369	2.8	0.590871369	1017	sunny				1
564	5.8	0.488381743	2.8	0.588381743	1017	sunny				1
565	5.8	0.485892116	2.8	0.585892116	1017	sunny				1
566	5.8	0.48340249	2.8	0.58340249	1017	sunny				1
567	5.8	0.480912863	2.8	0.580912863	1017	sunny				1
568	5.8	0.478423237	2.8	0.578423237	1017	sunny				1
569	5.8	0.47593361	2.8	0.57593361	1017	sunny				1
570	5.8	0.473443983	2.8	0.573443983	1017	sunny				1
571	5.9	0.470954357	2.9	0.570954357	1017	sunny				1
572	5.9	0.46846473	2.9	0.56846473	1017	sunny				1
573	5.9	0.465975104	2.9	0.565975104	1017	sunny				1
574	5.9	0.463485477	2.9	0.563485477	1017	sunny				1
575	5.9	0.460995851	2.9	0.560995851	1017	sunny				1
576	5.9	0.458506224	2.9	0.558506224	1017	sunny				1
577	5.9	0.456016598	2.9	0.556016598	1017	sunny				1
578	5.9	0.453526971	2.9	0.553526971	1017	sunny				1
579	6	0.451037344	3	0.551037344	1017	sunny				1
580	6	0.448547718	3	0.548547718	1017	sunny				1
581	6	0.446058091	3	0.546058091	1017	sunny				1
582	6	0.443568465	3	0.543568465	1017	sunny				1
583	6	0.441078838	3	0.541078838	1017	sunny				1
584	6	0.438589212	3	0.538589212	1017	sunny				1
585	6	0.436099585	3	0.536099585	1017	sunny				1
586	6	0.433609959	3	0.533609959	1017	sunny				1
587	6	0.431120332	3	0.531120332	1017	sunny				1
588	6.1	0.428630705	3.1	0.528630705	1017	sunny				1
589	6.1	0.426141079	3.1	0.526141079	1017	sunny				1
590	6.2	0.423651452	3.2	0.523651452	1017	sunny				1
591	6.3	0.421161826	3.3	0.521161826	1017	sunny				1
592	6.3	0.418672199	3.3	0.518672199	1017	sunny				1
593	6.5	0.416182573	3.5	0.516182573	1017	sunny				1
594	6.7	0.413692946	3.7	0.513692946	1017	sunny				1
595	6.7	0.41120332	3.7	0.51120332	1017	sunny				1
596	6.7	0.408713693	3.7	0.508713693	1017	sunny				1
597	6.7	0.406224066	3.7	0.506224066	1017	sunny				1
598	6.7	0.40373444	3.7	0.50373444	1017	sunny				1
599	6.7	0.401244813	3.7	0.501244813	1017	sunny				1
600	6.8	0.398755187	3.8	0.498755187	1017	sunny				1
601	6.8	0.39626556	3.8	0.49626556	1017	sunny				1
602	6.8	0.393775934	3.8	0.493775934	1017	sunny				1
603	6.8	0.391286307	3.8	0.491286307	1017	sunny				1
604	6.8	0.38879668	3.8	0.48879668	1017	sunny				1
605	6.8	0.386307054	3.8	0.486307054	1017	sunny				1
606	6.9	0.383817427	3.9	0.483817427	1017	sunny				1
607	6.9	0.381327801	3.9	0.481327801	1017	sunny				1
608	6.9	0.378838174	3.9	0.478838174	1017	sunny				1
609	6.9	0.376348548	3.9	0.476348548	1017	sunny				1
610	6.9	0.373858921	3.9	0.473858921	1017	sunny				1
611	6.9	0.371369295	3.9	0.471369295	1017	sunny				1
612	6.9	0.368879668	3.9	0.468879668	1017	sunny				1
613	7	0.366390041	4	0.466390041	1017	sunny				1
614	7.2	0.363900415	4.2	0.463900415	1017	sunny				1
615	7.2	0.361410788	4.2	0.461410788	1017	sunny				1
616	7.2	0.358921162	4.2	0.458921162	1017	sunny				1
617	7.2	0.356431535	4.2	0.456431535	1017	sunny				1
618	7.2	0.353941909	4.2	0.453941909	1017	sunny				1
619	7.2	0.351452282	4.2	0.451452282	1017	sunny				1
620	7.2	0.348962656	4.2	0.448962656	1017	sunny				1
621	7.4	0.346473029	4.4	0.446473029	1017	sunny				1
622	7.4	0.343983402	4.4	0.443983402	1017	sunny				1
623	7.4	0.341493776	4.4	0.441493776	1017	sunny				1
624	7.6	0.339004149	4.6	0.439004149	1017	sunny				1
625	7.6	0.336514523	4.6	0.436514523	1017	sunny				1
626	7.6	0.334024896	4.6	0.434024896	1017	sunny				1
627	7.6	0.33153527	4.6	0.43153527	1017	sunny				1
628	7.6	0.329045643	4.6	0.429045643	1017	sunny				1
629	7.6	0.326556017	4.6	0.426556017	1017	sunny				1
630	7.6	0.32406639	4.6	0.42406639	1017	sunny				1
631	7.6	0.321576763	4.6	0.421576763	1017	sunny				1
632	7.6	0.319087137	4.6	0.419087137	1017	sunny				1
633	7.8	0.31659751	4.8	0.41659751	1017	sunny				1
634	7.8	0.314107884	4.8	0.414107884	1017	sunny				1
635	7.8	0.311618257	4.8	0.411618257	1017	sunny				1
636	8	0.309128631	5	0.409128631	1017	sunny				1
637	8	0.306639004	5	0.406639004	1017	sunny				1
638	8	0.304149378	5	0.404149378	1017	sunny				1
639	8	0.301659751	5	0.401659751	1017	sunny				1
640	8	0.299170124	5	0.399170124	1017	sunny				1
641	8	0.296680498	5	0.396680498	1017	sunny				1
642	8.2	0.294190871	5.2	0.394190871	1017	sunny				1
643	8.2	0.291701245	5.2	0.391701245	1017	sunny				1
644	8.6	0.289211618	5.6	0.389211618	1017	sunny				1
645	8.5	0.286721992	5.5	0.386721992	1017	sunny				1
646	8.5	0.284232365	5.5	0.384232365	1017	sunny				1
647	8.6	0.281742739	5.6	0.381742739	1017	sunny				1
648	8.7	0.279253112	5.7	0.379253112	1017	sunny				1
649	8.7	0.276763485	5.7	0.376763485	1017	sunny				1
650	8.7	0.274273859	5.7	0.374273859	1017	sunny				1
651	8.8	0.271784232	5.8	0.371784232	1017	sunny				1
652	8.8	0.269294606	5.8	0.369294606	1017	sunny				1
653	9	0.266804979	6	0.366804979	1017	sunny				1
654	9	0.264315353	6	0.364315353	1017	sunny				1
655	9	0.261825726	6	0.361825726	1017	sunny				1
656	9	0.2593361	6	0.3593361	1017	sunny				1
657	9.2	0.256846473	6.2	0.356846473	1017	sunny				1
658	9.3	0.254356846	6.3	0.354356846	1017	sunny				1
659	9.4	0.25186722	6.4	0.35186722	1017	sunny				1
660	9.5	0.249377593	6.5	0.349377593	1017	sunny				1
661	9.5	0.246887967	6.5	0.346887967	1017	sunny				1
662	9.5	0.24439834	6.5	0.34439834	1017	sunny				1
663	9.5	0.241908714	6.5	0.341908714	1017	sunny				1
664	9.5	0.239419087	6.5	0.339419087	1017	sunny				1
665	9.6	0.236929461	6.6	0.336929461	1017	sunny				1
666	9.6	0.234439834	6.6	0.334439834	1017	sunny				1
667	9.6	0.231950207	6.6	0.331950207	1017	sunny				1
668	9.7	0.229460581	6.7	0.329460581	1017	sunny				1
669	9.7	0.226970954	6.7	0.326970954	1017	sunny				1
670	9.7	0.224481328	6.7	0.324481328	1017	sunny				1
671	9.8	0.221991701	6.8	0.321991701	1017	sunny				1
672	9.8	0.219502075	6.8	0.319502075	1017	sunny				1
673	9.8	0.217012448	6.8	0.317012448	1017	sunny				1
674	9.9	0.214522822	6.9	0.314522822	1017	sunny				1
675	10	0.212033195	7	0.312033195	1017	sunny				1
676	10.1	0.209543568	7.1	0.309543568	1017	sunny				1
677	10.2	0.207053942	7.2	0.307053942	1017	sunny				1
678	10.3	0.204564315	7.3	0.304564315	1017	sunny				1
679	10.2	0.202074689	7.2	0.302074689	1017	sunny				1
680	10.1	0.199585062	7.1	0.299585062	1017	sunny				1
681	10.5	0.197095436	7.5	0.297095436	1017	sunny				1
682	10.2	0.194605809	7.2	0.294605809	1017	sunny				1
683	10.23	0.192116183	7.23	0.292116183	1017	sunny				1
684	10.5	0.189626556	7.5	0.289626556	1017	sunny				1
685	10.8	0.187136929	7.8	0.287136929	1017	sunny				1
686	10.6	0.184647303	7.6	0.284647303	1017	sunny				1
687	10.7	0.182157676	7.7	0.282157676	1017	sunny				1
688	10.9	0.17966805	7.9	0.27966805	1017	sunny				1
689	10.5	0.177178423	7.5	0.277178423	1017	sunny				1
690	11	0.174688797	8	0.274688797	1017	sunny				1
691	11.1	0.17219917	8.1	0.27219917	1017	sunny				1
692	11.2	0.169709544	8.2	0.269709544	1017	sunny				1
693	11.2	0.167219917	8.2	0.267219917	1017	sunny				1
694	11.2	0.16473029	8.2	0.26473029	1017	sunny				1
695	11.2	0.162240664	8.2	0.262240664	1017	sunny				1
696	11.25	0.159751037	8.25	0.259751037	1017	sunny				1
697	11.2	0.157261411	8.2	0.257261411	1017	sunny				1
698	11.2	0.154771784	8.2	0.254771784	1017	sunny				1
699	11.2	0.152282158	8.2	0.252282158	1017	sunny				1
700	11.2	0.149792531	8.2	0.249792531	1017	sunny				1
701	11.1	0.147302905	8.1	0.247302905	1017	sunny				1
702	11.2	0.144813278	8.2	0.244813278	1017	sunny				1
703	11.23	0.142323651	8.23	0.242323651	1017	sunny				1
704	11.22	0.139834025	8.22	0.239834025	1017	sunny				1
705	11.21	0.137344398	8.21	0.237344398	1017	sunny				1
706	11.24	0.134854772	8.24	0.234854772	1017	sunny				1
707	11.234	0.132365145	8.234	0.232365145	1017	sunny				1
708	11.5	0.129875519	8.5	0.229875519	1017	sunny				1
709	11.4	0.127385892	8.4	0.227385892	1017	sunny				1
710	11.45	0.124896266	8.45	0.224896266	1017	sunny				1
711	11.6	0.122406639	8.6	0.222406639	1017	sunny				1
712	11.6	0.119917012	8.6	0.219917012	1017	sunny				1
713	11.6	0.117427386	8.6	0.217427386	1017	sunny				1
714	11.6	0.114937759	8.6	0.214937759	1017	sunny				1
715	11.7	0.112448133	8.7	0.212448133	1017	sunny				1
716	11.7	0.109958506	8.7	0.209958506	1017	sunny				1
717	11.7	0.10746888	8.7	0.20746888	1017	sunny				1
718	11.7	0.104979253	8.7	0.204979253	1017	sunny				1
719	11.78	0.102489627	8.78	0.202489627	1017	sunny				1
720	11.8	0.1	8.8	0.2	1017	sunny				1
721	11.8	0.1	8.8	0.2	1016	sunny				1
722	11.8	0.1	8.8	0.2	1016	sunny				1
723	11.8	0.1	8.8	0.2	1015	sunny				1
724	11.9	0.1	8.9	0.2	1015	sunny				1
725	12	0.1	9	0.2	1015	sunny				1
726	12.1	0.1	9.1	0.2	1015	sunny				1
727	12.1	0.1	9.1	0.2	1015	sunny				1
728	12.2	0.1	9.2	0.2	1015	sunny				1
729	12.2	0.1	9.2	0.2	1015	sunny				1
730	12.25	0.1	9.25	0.2	1015	sunny				1
731	12.256	0.1	9.256	0.2	1015	sunny				1
732	12.22	0.1	9.22	0.2	1015	sunny				1
733	12.34	0.1	9.34	0.2	1015	sunny				1
734	12.56	0.1	9.56	0.2	1015	sunny				1
735	12.64	0.1	9.64	0.2	1015	sunny				1
736	12.1	0.1	9.1	0.2	1015	sunny				1
737	12.63	0.1	9.63	0.2	1015	sunny				1
738	12.87	0.1	9.87	0.2	1015	sunny				1
739	12.9	0.1	9.9	0.2	1015	sunny				1
740	13	0.1	10	0.2	1015	sunny				1
741	13.2	0.1	10.2	0.2	1015	sunny				1
742	13.1	0.1	10.1	0.2	1015	sunny				1
743	13.05	0.1	10.05	0.2	1015	sunny				1
744	13.23	0.1	10.23	0.2	1015	sunny				1
745	13.26	0.1	10.26	0.2	1015	sunny				1
746	13.4	0.1	10.4	0.2	1015	sunny				1
747	13.45	0.1	10.45	0.2	1015	sunny				1
748	13.456	0.1	10.456	0.2	1015	sunny				1
749	13.454	0.1	10.454	0.2	1015	sunny				1
750	13.34	0.1	10.34	0.2	1015	sunny				1
751	13.2	0.1	10.2	0.2	1015	sunny				1
752	13.5	0.1	10.5	0.2	1015	sunny				1
753	13.6	0.1	10.6	0.2	1015	sunny				1
754	13.56	0.1	10.56	0.2	1015	sunny				1
755	13.7	0.1	10.7	0.2	1015	sunny				1
756	13.6	0.1	10.6	0.2	1015	sunny				1
757	13.9	0.1	10.9	0.2	1015	sunny				1
758	14	0.1	11	0.2	1015	sunny				1
759	14.1	0.1	11.1	0.2	1015	sunny				1
760	14.01	0.1	11.01	0.2	1015	sunny				1
761	13.9	0.1	10.9	0.2	1015	sunny				1
762	13.45	0.1	10.45	0.2	1015	sunny				1
763	13.99	0.1	10.99	0.2	1015	sunny				1
764	14.2	0.1	11.2	0.2	1015	sunny				1
765	14.02	0.1	11.02	0.2	1015	sunny				1
766	13.98	0.1	10.98	0.2	1015	sunny				1
767	13.8	0.1	10.8	0.2	1015	sunny				1
768	14.02	0.1	11.02	0.2	1015	sunny				1
769	14.03	0.1	11.03	0.2	1015	sunny				1
770	14.001	0.1	11.001	0.2	1015	sunny				1
771	14.034	0.1	11.034	0.2	1015	sunny				1
772	14.34	0.1	11.34	0.2	1015	sunny				1
773	14.4	0.1	11.4	0.2	1015	sunny				1
774	14.42	0.1	11.42	0.2	1015	sunny				1
775	14.24	0.1	11.24	0.2	1015	sunny				1
776	14.21	0.1	11.21	0.2	1015	sunny				1
777	14.12	0.1	11.12	0.2	1015	sunny				1
778	14.32	0.1	11.32	0.2	1015	sunny				1
779	14.35	0.1	11.35	0.2	1015	sunny				1
780	14.67	0.1	11.67	0.2	1015	sunny				1
781	14.13	0.1	11.13	0.2	1015	sunny				1
782	14.4	0.1	11.4	0.2	1015	sunny				1
783	14.423	0.1	11.423	0.2	1015	sunny				1
784	14.234	0.1	11.234	0.2	1015	sunny				1
785	14.56	0.1	11.56	0.2	1015	sunny				1
786	14.57	0.1	11.57	0.2	1015	sunny				1
787	14.45	0.1	11.45	0.2	1015	sunny				1
788	14.23	0.1	11.23	0.2	1015	sunny				1
789	14.64	0.1	11.64	0.2	1015	sunny				1
790	14.12	0.2	11.12	0.3	1015	sunny				1
791	14.67	0.2	11.67	0.3	1015	sunny				1
792	14.98	0.2	11.98	0.3	1015	sunny				1
793	14.84	0.2	11.84	0.3	1015	sunny				1
794	14.9	0.2	11.9	0.3	1015	sunny				1
795	14.9	0.2	11.9	0.3	1015	sunny				1
796	14.9	0.2	11.9	0.3	1015	sunny				1
797	14.9	0.2	11.9	0.3	1015	sunny				1
798	14.9	0.2	11.9	0.3	1015	sunny				1
799	14.9	0.2	11.9	0.3	1015	sunny				1
800	15	0.2	12	0.3	1015	sunny				1
801	15	0.2	12	0.3	1015	sunny				1
802	15	0.2	12	0.3	1015	sunny				1
803	15	0.2	12	0.3	1015	sunny				1
804	15	0.2	12	0.3	1015	sunny				1
805	15	0.2	12	0.3	1015	sunny				1
806	15	0.2	12	0.3	1015	sunny				1
807	15	0.2	12	0.3	1015	sunny				1
808	15	0.2	12	0.3	1015	sunny				1
809	15	0.2	12	0.3	1015	sunny				1
810	15	0.2	12	0.3	1015	sunny				1
811	15	0.2	12	0.3	1015	sunny				1
812	15	0.2	12	0.3	1015	sunny				1
813	15	0.2	12	0.3	1015	sunny				1
814	15	0.2	12	0.3	1015	sunny				1
815	15	0.2	12	0.3	1015	sunny				1
816	15	0.2	12	0.3	1015	sunny				1
817	15	0.2	12	0.3	1015	sunny				1
818	15	0.2	12	0.3	1015	sunny				1
819	15	0.2	12	0.3	1015	sunny				1
820	15.1	0.2	12.1	0.3	1015	sunny				1
821	15.2	0.2	12.2	0.3	1015	sunny				1
822	15.2	0.2	12.2	0.3	1015	sunny				1
823	15	0.2	12	0.3	1015	sunny				1
824	15.23	0.2	12.23	0.3	1015	sunny				1
825	15.3	0.2	12.3	0.3	1015	sunny				1
826	15.3	0.2	12.3	0.3	1015	sunny				1
827	15.4	0.2	12.4	0.3	1015	sunny				1
828	15.4	0.2	12.4	0.3	1015	sunny				1
829	15.4	0.2	12.4	0.3	1015	sunny				1
830	15.4	0.2	12.4	0.3	1015	sunny				1
831	15.4	0.2	12.4	0.3	1015	sunny				1
832	15.4	0.2	12.4	0.3	1015	sunny				1
833	15.4	0.2	12.4	0.3	1015	sunny				1
834	15.4	0.2	12.4	0.3	1015	sunny				1
835	15.4	0.2	12.4	0.3	1015	sunny				1
836	15.4	0.2	12.4	0.3	1015	sunny				1
837	15.4	0.2	12.4	0.3	1015	sunny				1
838	15.4	0.2	12.4	0.3	1015	sunny				1
839	15.4	0.2	12.4	0.3	1015	sunny				1
840	15.5	0.200831947	12.5	0.300831947	1015	sunny				1
841	15.5	0.201663894	12.5	0.301663894	1015	sunny				1
842	15.4	0.20249584	12.4	0.30249584	1015	sunny				1
843	15.4	0.203327787	12.4	0.303327787	1015	sunny				1
844	15.4	0.204159734	12.4	0.304159734	1015	sunny				1
845	15.4	0.204991681	12.4	0.304991681	1015	sunny				1
846	15.4	0.205823627	12.4	0.305823627	1015	sunny				1
847	15.4	0.206655574	12.4	0.306655574	1015	sunny				1
848	15.4	0.207487521	12.4	0.307487521	1015	sunny				1
849	15.4	0.208319468	12.4	0.308319468	1015	sunny				1
850	15.4	0.209151414	12.4	0.309151414	1015	sunny				1
851	15.4	0.209983361	12.4	0.309983361	1015	sunny				1
852	15.4	0.210815308	12.4	0.310815308	1015	sunny				1
853	15.4	0.211647255	12.4	0.311647255	1015	sunny				1
854	15.4	0.212479201	12.4	0.312479201	1015	sunny				1
855	15.3	0.213311148	12.3	0.313311148	1015	sunny				1
856	15.3	0.214143095	12.3	0.314143095	1015	sunny				1
857	15.23	0.214975042	12.23	0.314975042	1015	sunny				1
858	15.2	0.215806988	12.2	0.315806988	1015	sunny				1
859	15.2	0.216638935	12.2	0.316638935	1015	sunny				1
860	15.1	0.217470882	12.1	0.317470882	1015	sunny				1
861	15	0.218302829	12	0.318302829	1015	sunny				1
862	15	0.219134775	12	0.319134775	1015	sunny				1
863	15	0.219966722	12	0.319966722	1015	sunny				1
864	15	0.220798669	12	0.320798669	1015	sunny				1
865	15	0.221630616	12	0.321630616	1015	sunny				1
866	15	0.222462562	12	0.322462562	1015	sunny				1
867	15	0.223294509	12	0.323294509	1015	sunny				1
868	15	0.224126456	12	0.324126456	1015	sunny				1
869	15	0.224958403	12	0.324958403	1015	sunny				1
870	15	0.225790349	12	0.325790349	1015	sunny				1
871	15	0.226622296	12	0.326622296	1015	sunny				1
872	15	0.227454243	12	0.327454243	1015	sunny				1
873	15	0.22828619	12	0.32828619	1015	sunny				1
874	15	0.229118136	12	0.329118136	1015	sunny				1
875	15	0.229950083	12	0.329950083	1015	sunny				1
876	15	0.23078203	12	0.33078203	1015	sunny				1
877	15	0.231613977	12	0.331613977	1015	sunny				1
878	15	0.232445923	12	0.332445923	1015	sunny				1
879	15	0.23327787	12	0.33327787	1015	sunny				1
880	15	0.234109817	12	0.334109817	1015	sunny				1
881	15	0.234941764	12	0.334941764	1015	sunny				1
882	14.98	0.23577371	11.98	0.33577371	1015	sunny				1
883	14.9	0.236605657	11.9	0.336605657	1015	sunny				1
884	14.9	0.237437604	11.9	0.337437604	1015	sunny				1
885	14.9	0.238269551	11.9	0.338269551	1015	sunny				1
886	14.9	0.239101498	11.9	0.339101498	1015	sunny				1
887	14.9	0.239933444	11.9	0.339933444	1015	sunny				1
888	14.9	0.240765391	11.9	0.340765391	1015	sunny				1
889	14.84	0.241597338	11.84	0.341597338	1015	sunny				1
890	14.67	0.242429285	11.67	0.342429285	1015	sunny				1
891	14.67	0.243261231	11.67	0.343261231	1015	sunny				1
892	14.64	0.244093178	11.64	0.344093178	1015	sunny				1
893	14.57	0.244925125	11.57	0.344925125	1015	sunny				1
894	14.56	0.245757072	11.56	0.345757072	1015	sunny				1
895	14.45	0.246589018	11.45	0.346589018	1015	sunny				1
896	14.423	0.247420965	11.423	0.347420965	1015	sunny				1
897	14.42	0.248252912	11.42	0.348252912	1015	sunny				1
898	14.4	0.249084859	11.4	0.349084859	1015	sunny				1
899	14.4	0.249916805	11.4	0.349916805	1015	sunny				1
900	14.35	0.250748752	11.35	0.350748752	1015	sunny				1
901	14.34	0.251580699	11.34	0.351580699	1016	sunny				1
902	14.32	0.252412646	11.32	0.352412646	1016	sunny				1
903	14.24	0.253244592	11.24	0.353244592	1016	sunny				1
904	14.234	0.254076539	11.234	0.354076539	1016	sunny				1
905	14.23	0.254908486	11.23	0.354908486	1016	sunny				1
906	14.21	0.255740433	11.21	0.355740433	1016	sunny				1
907	14.2	0.256572379	11.2	0.356572379	1016	sunny				1
908	14.13	0.257404326	11.13	0.357404326	1016	sunny				1
909	14.12	0.258236273	11.12	0.358236273	1016	sunny				1
910	14.12	0.25906822	11.12	0.35906822	1016	sunny				1
911	14.1	0.259900166	11.1	0.359900166	1016	sunny				1
912	14.034	0.260732113	11.034	0.360732113	1016	sunny				1
913	14.03	0.26156406	11.03	0.36156406	1016	sunny				1
914	14.02	0.262396007	11.02	0.362396007	1016	sunny				1
915	14.02	0.263227953	11.02	0.363227953	1016	sunny				1
916	14.01	0.2640599	11.01	0.3640599	1016	sunny				1
917	14.001	0.264891847	11.001	0.364891847	1016	sunny				1
918	14	0.265723794	11	0.365723794	1016	sunny				1
919	13.99	0.26655574	10.99	0.36655574	1016	sunny				1
920	13.98	0.267387687	10.98	0.367387687	1017	sunny				1
921	13.9	0.268219634	10.9	0.368219634	1017	sunny				1
922	13.9	0.269051581	10.9	0.369051581	1017	sunny				1
923	13.8	0.269883527	10.8	0.369883527	1017	sunny				1
924	13.7	0.270715474	10.7	0.370715474	1017	sunny				1
925	13.6	0.271547421	10.6	0.371547421	1017	sunny				1
926	13.6	0.272379368	10.6	0.372379368	1017	sunny				1
927	13.56	0.273211314	10.56	0.373211314	1017	sunny				1
928	13.5	0.274043261	10.5	0.374043261	1017	sunny				1
929	13.456	0.274875208	10.456	0.374875208	1017	sunny				1
930	13.454	0.275707155	10.454	0.375707155	1017	sunny				1
931	13.45	0.276539101	10.45	0.376539101	1017	sunny				1
932	13.45	0.277371048	10.45	0.377371048	1017	sunny				1
933	13.4	0.278202995	10.4	0.378202995	1017	sunny				1
934	13.34	0.279034942	10.34	0.379034942	1017	sunny				1
935	13.26	0.279866889	10.26	0.379866889	1017	sunny				1
936	13.23	0.280698835	10.23	0.380698835	1017	sunny				1
937	13.2	0.281530782	10.2	0.381530782	1017	sunny				1
938	13.2	0.282362729	10.2	0.382362729	1017	sunny				1
939	13.1	0.283194676	10.1	0.383194676	1017	sunny				1
940	13.05	0.284026622	10.05	0.384026622	1017	sunny				1
941	13	0.284858569	10	0.384858569	1017	sunny				1
942	12.9	0.285690516	9.9	0.385690516	1017	sunny				1
943	12.87	0.286522463	9.87	0.386522463	1017	sunny				1
944	12.64	0.287354409	9.64	0.387354409	1017	sunny				1
945	12.63	0.288186356	9.63	0.388186356	1017	sunny				1
946	12.56	0.289018303	9.56	0.389018303	1017	sunny				1
947	12.34	0.28985025	9.34	0.38985025	1017	sunny				1
948	12.256	0.290682196	9.256	0.390682196	1017	sunny				1
949	12.25	0.291514143	9.25	0.391514143	1017	sunny				1
950	12.22	0.29234609	9.22	0.39234609	1017	sunny				1
951	12.2	0.293178037	9.2	0.393178037	1017	sunny				1
952	12.2	0.294009983	9.2	0.394009983	1017	sunny				1
953	12.1	0.29484193	9.1	0.39484193	1017	sunny				1
954	12.1	0.295673877	9.1	0.395673877	1017	sunny				1
955	12.1	0.296505824	9.1	0.396505824	1017	sunny				1
956	12	0.29733777	9	0.39733777	1017	sunny				1
957	11.9	0.298169717	8.9	0.398169717	1017	sunny				1
958	11.8	0.299001664	8.8	0.399001664	1017	sunny				1
959	11.8	0.299833611	8.8	0.399833611	1017	sunny				1
960	11.8	0.300665557	8.8	0.400665557	1017	sunny				1
961	11.8	0.301497504	8.8	0.401497504	1017	sunny				1
962	11.78	0.302329451	8.78	0.402329451	1017	sunny				1
963	11.7	0.303161398	8.7	0.403161398	1017	sunny				1
964	11.7	0.303993344	8.7	0.403993344	1017	sunny				1
965	11.7	0.304825291	8.7	0.404825291	1017	sunny				1
966	11.7	0.305657238	8.7	0.405657238	1017	sunny				1
967	11.6	0.306489185	8.6	0.406489185	1017	sunny				1
968	11.6	0.307321131	8.6	0.407321131	1017	sunny				1
969	11.6	0.308153078	8.6	0.408153078	1017	sunny				1
970	11.6	0.308985025	8.6	0.408985025	1017	sunny				1
971	11.5	0.309816972	8.5	0.409816972	1017	sunny				1
972	11.45	0.310648918	8.45	0.410648918	1017	sunny				1
973	11.4	0.311480865	8.4	0.411480865	1017	sunny				1
974	11.25	0.312312812	8.25	0.412312812	1017	sunny				1
975	11.24	0.313144759	8.24	0.413144759	1017	sunny				1
976	11.234	0.313976705	8.234	0.413976705	1017	sunny				1
977	11.23	0.314808652	8.23	0.414808652	1017	sunny				1
978	11.22	0.315640599	8.22	0.415640599	1017	sunny				1
979	11.21	0.316472546	8.21	0.416472546	1017	sunny				1
980	11.2	0.317304493	8.2	0.417304493	1017	sunny				1
981	11.2	0.318136439	8.2	0.418136439	1017	sunny				1
982	11.2	0.318968386	8.2	0.418968386	1017	sunny				1
983	11.2	0.319800333	8.2	0.419800333	1017	sunny				1
984	11.2	0.32063228	8.2	0.42063228	1017	sunny				1
985	11.2	0.321464226	8.2	0.421464226	1017	sunny				1
986	11.2	0.322296173	8.2	0.422296173	1017	sunny				1
987	11.2	0.32312812	8.2	0.42312812	1017	sunny				1
988	11.2	0.323960067	8.2	0.423960067	1017	sunny				1
989	11.1	0.324792013	8.1	0.424792013	1017	sunny				1
990	11.1	0.32562396	8.1	0.42562396	1017	sunny				1
991	11	0.326455907	8	0.426455907	1017	sunny				1
992	10.9	0.327287854	7.9	0.427287854	1017	sunny				1
993	10.8	0.3281198	7.8	0.4281198	1017	sunny				1
994	10.7	0.328951747	7.7	0.428951747	1017	sunny				1
995	10.6	0.329783694	7.6	0.429783694	1017	sunny				1
996	10.5	0.330615641	7.5	0.430615641	1017	sunny				1
997	10.5	0.331447587	7.5	0.431447587	1017	sunny				1
998	10.5	0.332279534	7.5	0.432279534	1017	sunny				1
999	10.3	0.333111481	7.3	0.433111481	1017	sunny				1
1000	10.23	0.333943428	7.23	0.433943428	1017	sunny				1
1001	10.2	0.334775374	7.2	0.434775374	1017	sunny				1
